SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,B ,Q,959.00,959.00,923.55,929.15,929.15,947.70,762,8707,8152483.00,
500003,AEGIS LOGIS ,A ,Q,191.60,195.65,184.40,187.25,187.25,191.15,1609,42935,8052930.00,
500008,AMAR RAJA BA,A ,Q,745.00,756.80,742.75,753.85,755.35,742.75,1167,17004,12785190.00,
500009,A.SARABHAI  ,X ,Q,26.80,26.80,26.80,26.80,26.80,25.55,59,30204,809467.00,
500010,HDFC        ,A ,Q,1800.10,1807.50,1782.85,1800.15,1802.00,1791.95,7177,87843,157648098.00,
500012,ANDHRA PETRO,X ,Q,24.00,24.00,22.10,22.65,22.65,22.75,258,101514,2295623.00,
500013,ANSAL INFRAS,T ,Q,4.20,4.43,4.20,4.37,4.38,4.38,22,14023,61213.00,
500014,UTIQUE      ,XT,Q,1.15,1.15,1.05,1.15,1.15,1.10,15,5952,6631.00,
500020,BOM DYEING  ,A ,Q,68.75,69.90,66.60,69.10,69.10,67.70,2067,243155,16697800.00,
500023,ASIANHOTNR  ,B ,Q,62.00,62.00,57.45,58.55,58.50,61.15,219,13602,804225.00,
500027,ATUL LTD.   ,A ,Q,5210.00,5295.00,5160.10,5255.10,5256.05,5231.10,431,1142,5984389.00,
500028,ATV PROJECTS,XT,Q,2.95,3.14,2.85,2.85,2.85,3.00,79,53537,154274.00,
500029,AUTOLITE(I) ,B ,Q,19.30,20.00,19.25,19.35,19.35,21.35,89,3631,70954.00,
500031,BAJAJ ELECT.,A ,Q,473.95,491.15,470.80,484.85,484.85,467.95,2918,70173,34008920.00,
500032,BAJAJHIND   ,B ,Q,5.94,5.97,5.79,5.92,5.92,5.87,876,826659,4870929.00,
500033,FORCE MOTR  ,A ,Q,950.00,967.00,940.40,944.05,944.05,951.25,241,1357,1287228.00,
500034,BAJFINANCE  ,A ,Q,3358.70,3399.80,3313.55,3384.35,3384.35,3330.90,14781,195597,656207294.00,
500038,BALRAM.CHINI,A ,Q,144.90,149.00,142.00,146.95,146.95,141.95,4122,109349,16001726.00,
500039,BANCO PROD. ,B ,Q,86.00,96.05,85.50,91.65,90.45,85.70,2018,130450,11945362.00,
500040,CENTURY TEXT,A ,Q,312.00,319.50,307.20,312.70,313.35,311.60,1490,64878,20359462.00,
500041,BANNARI AMAN,B ,Q,1307.95,1307.95,1300.00,1300.00,1300.00,1307.35,21,122,158840.00,
500042,BASF INDIA  ,A ,Q,1288.90,1299.45,1273.65,1281.60,1277.05,1282.60,332,1535,1969050.00,
